  3.09  3.20 -0.29 -0.26
  4.88  4.00  0.74  0.82
  2.78  1.50  0.57  0.65
  1.69  4.51 -0.07 -0.06
  2.87  3.39  0.26  0.35
  2.48  0.94  1.63  1.70
  1.69  3.31 -0.79 -0.79
  3.15  1.51 -0.78 -0.68
  4.07  3.30  1.08  1.11
  3.43  5.01 -0.20 -0.14
  3.64  2.52 -0.01 -0.01
  1.76  3.25 -1.54 -1.50
  3.31  2.47  0.40  0.47
  3.81  3.14 -0.18 -0.10
  4.48  3.34  0.67  0.71
  3.16  2.86 -1.51 -1.46
  1.80  2.71 -0.03 -0.02
  3.19  4.21 -0.61 -0.58
  4.48  2.18 -1.41 -1.39
  1.37  2.02  0.17  0.26
  2.80  2.23  2.22  2.31
  3.97  3.10 -0.52 -0.51
  2.03  4.07  1.05  1.06
  2.47  3.44 -0.09 -0.04
  1.72  2.89  0.73  0.80
  2.56  1.48  0.90  0.91
  2.45  2.31  1.11  1.17
  2.75  3.21  0.68  0.72
  2.65 -0.14  0.36  0.38
  2.07  4.10 -1.14 -1.08
  2.62  3.85  1.56  1.59
  4.49  2.95 -0.56 -0.55
  3.05  2.71 -0.58 -0.56
  2.46  3.03 -1.69 -1.60
  4.62  5.14 -0.35 -0.33
  4.03  3.52 -0.98 -0.89
  2.98  1.71 -0.08 -0.01
  2.05  2.00  0.72  0.75
  4.24  3.69 -0.62 -0.52
  3.21  2.63 -1.07 -1.00
  2.86  3.66 -0.39 -0.36
  4.72  3.20 -0.32 -0.32
  4.44  3.51  0.48  0.57
  3.34  2.61 -1.75 -1.69
  3.33  3.25 -0.41 -0.39
  3.45  3.96 -0.82 -0.78
  3.50  2.39  0.40  0.50
  3.47  1.83 -1.06 -1.03
  2.47  1.46  0.03  0.13
  2.31  2.88 -0.54 -0.49
  3.07  3.92 -0.40 -0.30
  1.97  4.06  0.33  0.35
  3.33  3.35  0.34  0.43
  2.01  4.72  0.22  0.28
  4.19  0.97  1.11  1.17
  2.86  0.30 -0.15 -0.06
  3.42  2.51 -0.20 -0.15
  2.06  2.85 -1.54 -1.51
  2.45  2.31 -0.43 -0.36
  3.06  2.81 -0.56 -0.55
  3.29  2.66 -0.11 -0.02
  3.02  3.81  0.28  0.32
  4.34  2.42  0.38  0.44
  3.29  0.39 -1.89 -1.87
  3.76  0.97  2.08  2.12
  2.51  2.14 -0.22 -0.17
  3.06  2.57  0.03  0.09
  2.57  4.15  0.46  0.49
  2.76  4.16 -0.34 -0.29
  2.83  3.19 -0.50 -0.43
  2.87  3.35 -0.51 -0.45
  0.99  2.75  0.39  0.44
  2.51  2.24 -0.19 -0.10
  2.75  4.47  1.14  1.22
  2.40  3.67  0.43  0.51
  2.68  1.85  0.22  0.30
  1.69  2.35 -1.34 -1.30
  1.53  5.52  0.93  1.02
  3.96  3.35 -0.98 -0.90
  2.90  2.88  0.23  0.28
  2.51  4.60 -0.42 -0.39
  2.25  3.15 -0.34 -0.30
  3.51  1.84 -1.98 -1.95
  2.23  2.85 -0.09  0.01
  2.20  3.87 -2.94 -2.86
  3.25  4.09  1.74  1.78
  3.21  3.24  1.33  1.40
  3.17  3.44  0.68  0.70
  4.38  2.72  0.18  0.18
  2.17  2.16 -0.35 -0.26
  2.90  3.75  2.03  2.08
  2.90  3.53 -0.54 -0.51
  3.38  1.93  0.34  0.40
  3.58  2.84  1.95  2.01
  3.17  3.65  0.11  0.15
  2.81  4.12  0.09  0.11
  3.46  2.88 -0.03  0.01
  4.04  3.10 -0.37 -0.30
  2.89  2.60  0.92  0.98
  1.29  4.55  1.16  1.21
  2.84  0.36 -1.05 -0.96
  4.07  5.30  0.58  0.62
  1.66  2.27 -0.42 -0.35
  3.94  3.27  1.23  1.25
  2.65  1.94 -0.69 -0.65
  1.55  3.47 -1.40 -1.32
  2.65  4.28  0.03  0.07
 -3.38 -2.39 -1.37 -1.31
 -1.46 -1.91  0.49  0.58
 -2.60 -2.73 -2.98 -2.90
 -5.65 -3.10 -0.34 -0.33
 -2.86 -4.10  1.30  1.40
 -2.86 -2.44  1.42  1.50
 -3.21 -1.41 -1.41 -1.34
 -4.97 -3.85  0.10  0.18
 -2.15 -3.17 -1.65 -1.64
 -1.83 -3.20 -0.59 -0.55
 -3.86 -4.11 -1.23 -1.18
 -1.67 -2.17 -0.01 -0.00
 -4.15 -2.33  0.25  0.30
 -3.39 -1.33 -0.86 -0.78
 -0.90 -3.70 -1.32 -1.31
 -3.05 -2.86  2.17  2.18
 -3.52 -3.77 -0.77 -0.73
 -1.81 -2.68 -1.22 -1.21
 -1.24 -2.79 -0.88 -0.84
 -3.21 -3.35 -1.08 -0.98
 -3.19 -2.80  0.87  0.92
 -1.28 -3.98  0.92  0.97
 -1.99 -2.92 -1.63 -1.62
 -2.38 -0.50 -0.66 -0.59
 -2.66 -3.94  0.12  0.14
 -2.67 -3.48 -1.23 -1.15
 -3.57 -3.47 -0.76 -0.69
 -2.38 -3.53 -0.48 -0.40
 -3.22 -2.90 -0.04 -0.03
 -3.83 -4.25 -0.19 -0.13
 -3.19 -3.81  0.31  0.40
 -3.22 -1.38  1.57  1.63
 -3.44 -5.80 -0.10 -0.00
 -3.26 -3.31  1.14  1.18
 -3.68 -3.25 -1.73 -1.65
 -2.76 -3.31 -0.50 -0.47
 -2.56 -2.98 -0.35 -0.27
 -2.04 -3.81 -0.34 -0.30
 -4.07 -4.95 -0.10 -0.03
 -4.53 -1.99 -0.68 -0.60
 -4.04 -1.81 -0.35 -0.33
 -2.16 -2.07 -0.08 -0.01
 -1.98 -3.36 -0.52 -0.44
 -3.05 -3.09  1.86  1.92
 -2.54 -3.32 -1.89 -1.87
 -1.93 -2.69  0.65  0.74
 -3.46 -4.02  1.39  1.43
 -3.55 -4.87 -1.82 -1.77
 -1.39 -4.74  1.24  1.29
 -3.62 -4.64  1.62  1.67
 -2.36 -3.24 -0.63 -0.61
 -2.68 -3.83 -1.29 -1.27
 -2.10 -3.12  1.17  1.19
 -2.48 -3.27 -0.54 -0.54
 -1.93 -1.97  1.23  1.25
 -2.26 -4.21 -0.08 -0.01
 -4.22 -2.21 -0.04  0.04
 -0.87 -2.14 -0.11 -0.02
 -3.07 -3.27  0.31  0.39
 -3.29 -4.40  1.53  1.54
 -2.85 -0.86 -0.70 -0.70
 -2.77 -1.41 -1.04 -0.95
 -3.47 -2.64 -0.15 -0.09
 -2.30 -4.07 -0.83 -0.81
 -3.94 -2.99  0.50  0.50
 -2.86 -3.12  0.15  0.20
 -3.57 -4.65  1.44  1.50
 -2.85 -6.40 -0.82 -0.77
 -1.43 -2.87  0.79  0.89
 -2.44 -4.56  0.21  0.28
 -3.29 -3.38  0.14  0.19
 -3.54 -2.99 -1.35 -1.34
 -2.55 -2.43 -1.98 -1.96
 -2.68 -2.66  0.36  0.41
 -3.81 -2.57 -0.55 -0.46
 -3.09 -1.94  1.11  1.18
 -2.34 -2.22  0.81  0.84
 -2.92 -3.27 -0.11 -0.02
 -5.24 -0.86 -0.80 -0.72
 -3.04 -3.04 -1.71 -1.61
 -3.15 -3.60  0.55  0.59
 -2.40 -3.44  0.53  0.60
 -2.37 -3.40 -0.21 -0.11
 -3.53 -1.69  0.46  0.47
 -2.96 -3.58 -1.21 -1.13
 -2.60 -2.20 -0.72 -0.64
 -2.31 -3.89 -0.35 -0.29
 -2.38 -4.59  0.87  0.90
 -2.44 -2.73 -2.50 -2.42
 -3.17 -3.94  1.66  1.69
 -2.54 -1.19  0.99  1.02
 -3.61 -3.56  0.13  0.22
 -3.15 -5.30 -0.52 -0.50
 -2.84 -1.94 -0.93 -0.87
 -0.64 -2.62  0.11  0.14
 -3.49 -3.64  0.84  0.91
 -3.75 -2.63  1.49  1.57
 -2.24 -1.65  1.76  1.85
 -2.13 -2.41  1.50  1.57
 -3.20 -2.39  0.17  0.22
 -4.00 -2.49  0.56  0.64
 -4.44 -2.96 -1.35 -1.25
 -5.07 -3.80 -1.34 -1.31
 -3.61 -2.02  2.49  2.51
 -4.81 -1.76  0.51  0.59
 -3.72 -0.08 -1.10 -1.05
 -3.28 -0.89 -1.21 -1.19
 -2.50 -2.76 -0.39 -0.36
 -3.42 -1.45  0.02  0.05
 -0.51 -1.76  0.76  0.83
 -3.09 -3.32  0.90  0.94
 -2.85 -4.33 -0.88 -0.85
 -3.83 -3.35 -1.76 -1.71
 -2.28 -4.93  0.53  0.63
 -3.48 -2.55 -1.31 -1.21
 -2.70 -1.32 -1.12 -1.03
 -3.99 -2.93  1.15  1.17
 -2.17 -1.87  1.66  1.66
 -3.37 -3.47 -1.81 -1.72
 -3.90 -3.15 -0.06 -0.03
 -1.82 -4.15  0.09  0.09
 -4.85 -3.04 -0.64 -0.62
 -0.50 -3.50  1.41  1.48
  0.29 -4.01 -1.08 -1.02
 -3.31 -4.74 -0.81 -0.72
 -3.18 -2.77  1.07  1.09
 -3.04 -2.00 -1.68 -1.68
 -2.36 -3.25  0.37  0.45
 -4.67 -3.49  0.14  0.16
 -1.37 -4.67 -0.80 -0.78
 -2.98 -4.23 -1.33 -1.29
 -3.52 -3.38  0.22  0.30
 -2.42 -4.13  1.49  1.57
 -2.08 -1.76  1.76  1.76
 -3.15 -3.30 -0.36 -0.35
 -2.93 -3.26 -0.78 -0.77
 -5.67 -2.14  0.44  0.50
 -2.78 -5.71  0.64  0.73
 -2.19 -3.41  1.76  1.85
 -3.51 -2.22 -0.91 -0.84
 -2.11 -1.94  0.10  0.13
 -3.77 -2.45  0.61  0.65
 -2.38 -1.75  0.87  0.93
 -2.81 -3.25  0.31  0.34
 -3.11 -3.96  2.19  2.19
 -2.32 -3.56  0.76  0.79
 -4.59 -3.17 -1.04 -0.98
 -3.87 -2.88  0.83  0.92
 -3.91 -3.89 -0.49 -0.42
 -4.05 -0.82  2.84  2.86
 -3.52 -3.07  1.28  1.38
 -1.82 -2.77  1.01  1.08
 -1.29 -3.17  1.19  1.19
 -2.73 -1.43  1.76  1.80
 -2.10 -3.29 -0.04 -0.01
 -3.35 -4.53 -1.40 -1.32
 -2.02 -3.47 -0.42 -0.39
 -3.84 -2.54 -1.60 -1.50
 -2.88 -2.86 -0.37 -0.28
 -4.36 -4.33  1.25  1.30
 -1.89 -1.97  0.48  0.49
 -3.27 -1.90  1.22  1.29
 -2.50 -3.17 -0.13 -0.04
 -1.03 -3.45 -0.55 -0.49
 -2.76 -3.81  0.16  0.18
 -2.35 -1.41 -0.38 -0.30
 -4.33 -2.02  0.62  0.64
 -3.52 -6.14 -2.07 -2.03
 -1.22 -1.36 -1.34 -1.32
 -3.48 -2.84  1.35  1.43
 -3.46 -2.55  0.59  0.60
 -4.86 -4.52 -0.33 -0.29
 -4.06 -3.50 -0.22 -0.15
 -2.41 -1.70 -0.84 -0.76
 -5.71 -4.81  1.37  1.41
 -3.06 -2.41 -0.05 -0.02
 -2.71 -3.01  1.30  1.39
 -4.15 -1.79  0.12  0.13
 -1.47 -3.39  0.21  0.21
 -2.97 -3.02 -0.55 -0.47
 -3.95 -3.09 -0.69 -0.64
 -3.49 -3.28  0.71  0.75
 -3.30 -3.68 -0.27 -0.20
 -3.23 -3.79 -0.27 -0.21
 -3.29 -3.71  0.23  0.33
 -3.22 -1.52 -0.31 -0.25
 -2.50 -2.84 -1.01 -0.98
 -2.45 -3.48  0.30  0.40
 -2.08 -2.37 -1.22 -1.17
 -3.88 -2.23  0.52  0.57
 -2.66 -2.01 -0.76 -0.67
 -3.92 -4.08 -0.59 -0.52
 -2.69 -4.42  0.84  0.91
 -4.30 -4.75 -1.04 -0.96
 -3.25 -3.31  0.58  0.59
 -3.54 -2.36  0.34  0.37
 -3.30 -2.18 -0.76 -0.74
 -2.33 -3.22  1.72  1.82
 -2.16 -3.90  0.35  0.43
 -2.06 -1.76  1.28  1.29
 -3.20 -4.49  0.63  0.66
 -2.46 -1.53 -0.34 -0.34
 -2.29 -3.35 -1.89 -1.88
 -1.72 -3.88 -0.67 -0.64
 -3.52 -3.17 -0.06  0.02
 -2.77 -4.11  1.19  1.24
 -3.14 -1.32 -0.03 -0.02
 -3.99 -3.76  0.83  0.85
 -5.03 -2.42  0.71  0.74
 -3.21 -3.09 -0.39 -0.36
 -3.68 -3.28 -0.63 -0.58
 -0.97 -5.51 -1.31 -1.26
 -1.66 -3.74 -1.48 -1.46
 -3.19 -4.56 -3.82 -3.73
 -3.01  0.11 -0.99 -0.94
 -4.21 -2.71  1.16  1.25
 -2.10 -3.97  0.85  0.95
 -2.13 -3.48 -0.30 -0.26
 -4.23 -3.08 -0.76 -0.70
 -4.18 -3.36 -0.12 -0.07
 -1.94 -3.72 -0.18 -0.17
 -1.39 -2.42  0.98  1.06
 -3.26 -2.88  0.77  0.80
 -1.73 -3.67  0.42  0.51
 -2.36 -2.53 -0.33 -0.31
 -2.85 -3.47  0.94  1.01
  0.13 -1.56  1.25  1.31
 -4.24 -4.20  0.57  0.61
 -3.03 -2.06 -0.28 -0.23
 -4.09 -1.95  0.36  0.44
 -2.60 -2.05  0.10  0.14
 -3.43 -2.95  2.06  2.08
 -4.56 -2.65  0.36  0.42
 -4.69 -3.09  0.58  0.62
 -3.70 -4.47  0.05  0.10
 -3.15 -3.56  0.42  0.47
 -3.29 -0.84 -1.11 -1.02
 -3.34 -2.06  0.61  0.70
 -4.20 -4.48  0.93  1.01
 -3.75 -2.78  0.74  0.83
 -2.66 -3.02  0.12  0.18
 -3.19 -2.31  0.45  0.53
 -2.47 -3.67 -1.03 -0.96
 -3.26 -2.99  0.35  0.38
 -3.15 -2.64 -0.39 -0.37
 -4.79 -2.88  0.34  0.40
 -3.48 -4.38  1.51  1.54
 -2.47 -3.39 -1.77 -1.77
 -2.53 -2.57  0.08  0.17
 -3.62 -4.36  0.06  0.14
